"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log1p_avg_calcified","log1p_avg_controls"
"250","THSD7A",1.66806842566172e-252,0.263613479670146,0.429,0.285,3.33613685132344e-249,0.622317804217377,0.753861130418847
"251","TIMP1",9.39213867343178e-30,0.364447435131634,0.728,0.516,1.87842773468635e-26,1.46303560413658,1.73947914954372
"252","TIPARP",0,0.455658063965257,0.376,0.326,0,0.304167310398093,0.803975975121158
"253","TMX4",1.69957318629726e-301,0.257494240640657,0.741,0.329,3.39914637259452e-298,0.432449226254634,0.633745448711094
"254","TNFAIP2",0,0.457925394947412,0.344,0.312,0,0.186488499636437,0.887307973154127
"255","TNFAIP3",0,0.78118686393277,0.352,0.205,0,0.114524865052515,1.18940182938763
"256","TNFAIP6",0,0.375750810518983,0.339,0.314,0,0.173953957759348,0.679346753851045
"257","TNFRSF10B",0,0.305608613618689,0.413,0.303,0,0.320643254006701,0.729011190054418
"258","TNFRSF11B",7.56328386249163e-82,0.346258274090956,0.466,0.235,1.51265677249833e-78,0.412267694754806,0.721015628777117
"259","TNFRSF1B",2.00286739674943e-29,0.253805970008401,0.524,0.284,4.00573479349885e-26,0.220114654962399,0.525659929517838
"260","TPM3",9.81936751891839e-21,0.330096865330092,0.648,0.348,1.96387350378368e-17,0.509660838124073,0.846271894571373
"261","TRIB1",0,0.501931444258449,0.242,0.194,0,0.125960662990654,0.733275180523187
"262","TSC22D2",9.22765559462935e-06,0.255806670324628,0.65,0.494,0.0184553111892587,0.995098551640741,1.95903918438089
"263","UAP1",0,0.474902221072031,0.424,0.341,0,0.374477911489524,1.11963750734707
"264","UBA6-AS1",0,-0.346722683653577,0.977,0.361,0,0.98731980250871,0.474644509364908
"265","UBASH3B",0,0.346399324995324,0.367,0.255,0,0.184870873406735,0.546190986947511
"266","UHRF2",6.3702272113882e-60,0.282766300023339,0.546,0.36,1.27404544227764e-56,0.605875259467919,0.952483759562122
"267","UPP1",0,0.422388016052592,0.28,0.237,0,0.0937874923619561,0.618551006868174
"268","VCAM1",0,0.743500577222604,0.331,0.17,0,0.181322600759501,1.41199432292095
"269","VEGFA",0,0.350561411207761,0.344,0.263,0,0.175657330103001,0.605531851565575
"270","VEGFC",0,0.555392205484954,0.35,0.293,0,0.211523453187086,0.826116569596125
"271","VWF",4.48977988022839e-249,0.347171899447133,0.482,0.402,8.97955976045678e-246,1.07021430402846,1.448858741268
"272","WARS",0,0.358887853508273,0.371,0.25,0,0.325156681085994,0.756322690231277
"273","ZNF141",0,0.303802626989748,0.421,0.328,0,0.403048312360518,0.839209026830184
"274","ZNF331",0,0.530996114217933,0.422,0.265,0,0.379432257138817,1.42567342994295
